sep=	
1784681976311.97998047	635.402996
1784681976316.97998047	677.200754
1784681976321.97998047	708.972686
1784681976326.97998047	750.572648
1784681976331.97998047	747.329260
1784681976336.97998047	876.439037
1784681976341.97998047	897.034935
1784681976346.97998047	938.734855
1784681976351.97998047	998.961511
1784681976356.97998047	1016.923017
1784681976361.97998047	1126.552324
1784681976366.97998047	1148.522626
1784681976371.97998047	1225.684406
1784681976376.97998047	1291.936455
1784681976381.97998047	1311.398757
1784681976386.97998047	1424.413759
1784681976391.97998047	1447.904217
1784681976396.97998047	1556.115973
1784681976401.97998047	1604.414219
1784681976406.97998047	1686.450307
1784681976411.97998047	1741.102256
1784681976416.97998047	1814.678298
1784681976421.97998047	1889.038956
1784681976426.97998047	1939.880006
1784681976431.97998047	2004.816614
1784681976436.97998047	2026.932191
1784681976441.97998047	2103.859034
1784681976446.97998047	2192.758403
1784681976451.97998047	2236.762567
1784681976456.97998047	2262.271560
1784681976461.97998047	2357.376299
1784681976466.97998047	2405.159355
1784681976471.97998047	2417.305396
1784681976476.97998047	2421.138053
1784681976481.97998047	2505.754256
1784681976486.97998047	2550.749136
1784681976491.97998047	2550.327779
1784681976496.97998047	2596.186047
1784681976501.97998047	2612.931637
1784681976506.97998047	2606.592948
1784681976511.97998047	2679.968787
1784681976516.97998047	2676.150730
1784681976521.97998047	2671.302190
1784681976526.97998047	2722.093563
1784681976531.97998047	2741.519648
1784681976536.97998047	2734.290245
1784681976541.97998047	2750.033716
1784681976546.97998047	2721.073526
1784681976551.97998047	2712.350526
1784681976556.97998047	2711.469187
1784681976561.97998047	2757.677224
1784681976566.97998047	2716.735226
1784681976571.97998047	2690.462491
1784681976576.97998047	2703.069714
1784681976581.97998047	2699.278699
1784681976586.97998047	2677.627911
1784681976591.97998047	2718.175752
1784681976596.97998047	2665.611037
1784681976601.97998047	2621.102251
1784681976606.97998047	2566.506388
1784681976611.97998047	2618.407999
1784681976616.97998047	2596.888912
1784681976621.97998047	2535.117469
1784681976626.97998047	2522.286410
1784681976631.97998047	2503.380656
1784681976636.97998047	2485.679059
1784681976641.97998047	2463.378030
1784681976646.97998047	2438.067979
1784681976651.97998047	2383.297888
1784681976656.97998047	2379.158513
1784681976661.97998047	2335.081842
1784681976666.97998047	2241.508280
1784681976671.97998047	2251.080192
1784681976676.97998047	2220.210232
1784681976681.97998047	2181.316990
1784681976686.97998047	2140.061780
1784681976691.97998047	2076.342253
1784681976696.97998047	2058.670561
1784681976701.97998047	2021.654494
1784681976706.97998047	1982.157676
1784681976711.97998047	1926.874972
1784681976716.97998047	1874.342230
1784681976721.97998047	1860.515432
1784681976726.97998047	1774.754563
1784681976731.97998047	1775.883529
1784681976736.97998047	1673.963262
1784681976741.97998047	1647.120206
1784681976746.97998047	1626.420862
1784681976751.97998047	1589.321635
1784681976756.97998047	1509.097519
1784681976761.97998047	1493.415881
1784681976766.97998047	1430.946087
1784681976771.97998047	1405.644624
1784681976776.97998047	1385.252447
1784681976781.97998047	1346.383928
1784681976786.97998047	1277.492648
1784681976791.97998047	1250.550656
1784681976796.97998047	1171.100216
1784681976801.97998047	1182.975518
1784681976806.97998047	1150.608799
1784681976811.97998047	1123.718034
1784681976816.97998047	1109.711980
1784681976821.97998047	1061.197264
1784681976826.97998047	1033.248257
1784681976831.97998047	987.996807
1784681976836.97998047	993.070664
1784681976841.97998047	944.882163
1784681976846.97998047	946.314105
1784681976851.97998047	927.667702
1784681976856.97998047	919.054177
1784681976861.97998047	922.495242
1784681976866.97998047	916.970657
1784681976871.97998047	912.628316
1784681976876.97998047	915.532686
1784681976881.97998047	892.789476
1784681976886.97998047	904.035189
1784681976891.97998047	934.960142
1784681976896.97998047	908.655755
1784681976901.97998047	916.551935
1784681976906.97998047	926.930851
1784681976911.97998047	890.091464
1784681976916.97998047	934.586815
1784681976921.97998047	949.481657
1784681976926.97998047	914.537778
1784681976931.97998047	908.871642
1784681976936.97998047	957.593490
1784681976941.97998047	949.058601
1784681976946.97998047	906.515363
1784681976951.97998047	941.006977
1784681976956.97998047	939.520273
1784681976961.97998047	958.558325
1784681976966.97998047	947.258735
1784681976971.97998047	970.084412
1784681976976.97998047	933.599176
1784681976981.97998047	952.468288
1784681976986.97998047	947.984160
1784681976991.97998047	974.236939
1784681976996.97998047	937.001910
1784681977001.97998047	928.533834
1784681977006.97998047	952.170830
1784681977011.97998047	913.157154
1784681977016.97998047	918.992486
1784681977021.97998047	886.622432
1784681977026.97998047	896.195522
1784681977031.97998047	895.069195
1784681977036.97998047	826.180882
1784681977041.97998047	830.955388
1784681977046.97998047	827.136636
1784681977051.97998047	794.983968
1784681977056.97998047	792.185046
1784681977061.97998047	755.171796
1784681977066.97998047	730.624780
1784681977071.97998047	739.951239
1784681977076.97998047	716.642597
1784681977081.97998047	631.356139
1784681977086.97998047	662.017436
1784681977091.97998047	650.213568
1784681977096.97998047	628.656924
1784681977101.97998047	573.983585
1784681977106.97998047	576.232679
1784681977111.97998047	592.398616
1784681977116.97998047	587.753805
1784681977121.97998047	591.595626
1784681977126.97998047	524.447773
1784681977131.97998047	545.715512
1784681977136.97998047	555.795195
1784681977141.97998047	591.461613
1784681977146.97998047	558.272958
1784681977151.97998047	517.248067
1784681977156.97998047	540.942915
1784681977161.97998047	568.655143
1784681977166.97998047	599.570005
1784681977171.97998047	592.562336
1784681977176.97998047	651.192610
1784681977181.97998047	681.775642
1784681977186.97998047	715.558885
1784681977191.97998047	752.144619
1784681977196.97998047	792.153666
1784681977201.97998047	810.488863
1784681977206.97998047	856.758524
1784681977211.97998047	881.395742
1784681977216.97998047	937.093741
1784681977221.97998047	1007.925089
1784681977226.97998047	1043.660177
1784681977231.97998047	1120.676713
1784681977236.97998047	1132.737705
1784681977241.97998047	1231.336925
1784681977246.97998047	1306.717194
1784681977251.97998047	1322.252457
1784681977256.97998047	1382.794822
1784681977261.97998047	1473.366473
1784681977266.97998047	1501.081547
1784681977271.97998047	1571.411969
1784681977276.97998047	1648.398261
1784681977281.97998047	1716.759626
1784681977286.97998047	1776.785589
1784681977291.97998047	1870.298577
1784681977296.97998047	1916.081322
1784681977301.97998047	1966.999264
1784681977306.97998047	2015.754701
1784681977311.97998047	2093.759375
1784681977316.97998047	2078.760255
1784681977321.97998047	2202.974496
1784681977326.97998047	2262.224881
1784681977331.97998047	2281.663270
1784681977336.97998047	2306.374870
1784681977341.97998047	2348.191254
1784681977346.97998047	2424.360633
1784681977351.97998047	2483.893528
1784681977356.97998047	2483.627620
1784681977361.97998047	2557.203468
1784681977366.97998047	2570.015844
1784681977371.97998047	2579.435275
1784681977376.97998047	2604.469165
1784681977381.97998047	2658.894302
1784681977386.97998047	2657.537020
1784681977391.97998047	2674.215140
1784681977396.97998047	2684.260349
1784681977401.97998047	2714.180725
1784681977406.97998047	2728.625450
1784681977411.97998047	2725.625039
1784681977416.97998047	2752.730303
1784681977421.97998047	2711.274151
1784681977426.97998047	2758.340169
1784681977431.97998047	2730.396572
1784681977436.97998047	2751.187162
1784681977441.97998047	2757.993653
1784681977446.97998047	2745.411050
1784681977451.97998047	2769.087197
1784681977456.97998047	2702.769062
1784681977461.97998047	2745.589944
1784681977466.97998047	2689.171553
1784681977471.97998047	2715.872439
1784681977476.97998047	2642.223134
1784681977481.97998047	2686.539729
1784681977486.97998047	2598.678102
1784681977491.97998047	2620.027139
1784681977496.97998047	2595.982608
1784681977501.97998047	2588.261740
1784681977506.97998047	2512.648467
1784681977511.97998047	2559.379503
1784681977516.97998047	2522.754621
1784681977521.97998047	2488.798490
1784681977526.97998047	2451.148957
1784681977531.97998047	2405.043296
1784681977536.97998047	2386.941506
1784681977541.97998047	2363.249762
1784681977546.97998047	2336.257878
1784681977551.97998047	2261.347688
1784681977556.97998047	2271.423008
1784681977561.97998047	2215.750453
1784681977566.97998047	2194.688154
1784681977571.97998047	2113.691961
1784681977576.97998047	2118.549868
1784681977581.97998047	2052.343301
1784681977586.97998047	2010.590609
1784681977591.97998047	1966.126180
1784681977596.97998047	1907.712749
1784681977601.97998047	1924.377850
1784681977606.97998047	1869.098846
1784681977611.97998047	1837.164393
1784681977616.97998047	1772.799645
1784681977621.97998047	1728.368555
1784681977626.97998047	1695.143417
1784681977631.97998047	1656.898538
1784681977636.97998047	1606.972837
1784681977641.97998047	1538.354981
1784681977646.97998047	1507.079744
1784681977651.97998047	1502.851552
1784681977656.97998047	1436.749874
1784681977661.97998047	1398.515357
1784681977666.97998047	1351.414452
1784681977671.97998047	1312.964626
1784681977676.97998047	1268.632806
1784681977681.97998047	1274.288244
1784681977686.97998047	1200.925036
1784681977691.97998047	1166.414891
1784681977696.97998047	1128.382878
1784681977701.97998047	1115.276725
1784681977706.97998047	1096.545271
1784681977711.97998047	1028.967721
1784681977716.97998047	1017.516446
1784681977721.97998047	1005.625264
1784681977726.97998047	997.789669
1784681977731.97998047	950.758929
1784681977736.97998047	929.345677
1784681977741.97998047	953.559445
1784681977746.97998047	904.369159
1784681977751.97998047	901.837115
1784681977756.97998047	880.956481
1784681977761.97998047	936.876546
1784681977766.97998047	864.798993
1784681977771.97998047	897.069736
1784681977776.97998047	843.872105
1784681977781.97998047	909.048390
1784681977786.97998047	913.984487
1784681977791.97998047	943.781920
1784681977796.97998047	902.206784
1784681977801.97998047	888.164025
1784681977806.97998047	919.193653
1784681977811.97998047	900.985906
1784681977816.97998047	909.339845
1784681977821.97998047	905.499208
1784681977826.97998047	914.972848
1784681977831.97998047	917.697085
1784681977836.97998047	941.027599
1784681977841.97998047	911.574802
1784681977846.97998047	952.740880
1784681977851.97998047	954.629263
1784681977856.97998047	938.700796
1784681977861.97998047	927.137320
1784681977866.97998047	934.465534
1784681977871.97998047	942.639744
1784681977876.97998047	957.842663
1784681977881.97998047	939.549249
1784681977886.97998047	931.240687
1784681977891.97998047	948.914099
1784681977896.97998047	1014.111122
1784681977901.97998047	945.848656
1784681977906.97998047	890.636761
1784681977911.97998047	882.704070
1784681977916.97998047	853.714323
1784681977921.97998047	903.157854
1784681977926.97998047	865.969758
1784681977931.97998047	867.486952
1784681977936.97998047	817.575024
1784681977941.97998047	838.247243
1784681977946.97998047	787.410948
1784681977951.97998047	742.189688
1784681977956.97998047	766.628558
1784681977961.97998047	729.060187
1784681977966.97998047	722.189503
1784681977971.97998047	706.467241
1784681977976.97998047	659.473813
1784681977981.97998047	653.214779
1784681977986.97998047	646.815473
1784681977991.97998047	627.524038
1784681977996.97998047	596.053824
1784681978001.97998047	629.591086
1784681978006.97998047	568.333008
1784681978011.97998047	568.895391
1784681978016.97998047	539.338764
1784681978021.97998047	570.197132
1784681978026.97998047	548.301951
1784681978031.97998047	535.306693
1784681978036.97998047	554.000687
1784681978041.97998047	537.573338
1784681978046.97998047	542.784443
1784681978051.97998047	589.059305
1784681978056.97998047	573.443111
1784681978061.97998047	591.302632
1784681978066.97998047	614.609399
1784681978071.97998047	614.561792
1784681978076.97998047	702.417069
1784681978081.97998047	656.681637
1784681978086.97998047	674.753446
1784681978091.97998047	738.142540
1784681978096.97998047	797.387329
1784681978101.97998047	804.466505
1784681978106.97998047	858.255764
1784681978111.97998047	882.797207
1784681978116.97998047	968.513561
1784681978121.97998047	974.517256
1784681978126.97998047	1031.706064
1784681978131.97998047	1096.876955
1784681978136.97998047	1180.182471
1784681978141.97998047	1224.397877
1784681978146.97998047	1274.484510
1784681978151.97998047	1381.565114
1784681978156.97998047	1402.577724
1784681978161.97998047	1475.639109
1784681978166.97998047	1534.997224
1784681978171.97998047	1589.381532
1784681978176.97998047	1665.692287
1784681978181.97998047	1729.697362
1784681978186.97998047	1786.192938
1784681978191.97998047	1832.713505
1784681978196.97998047	1920.406270
1784681978201.97998047	1942.297993
1784681978206.97998047	1978.787537
1784681978211.97998047	2049.122552
1784681978216.97998047	2099.859913
1784681978221.97998047	2181.874668
1784681978226.97998047	2259.226923
1784681978231.97998047	2316.352166
1784681978236.97998047	2319.760231
1784681978241.97998047	2353.517278
1784681978246.97998047	2452.592225
1784681978251.97998047	2475.598821
1784681978256.97998047	2496.184438
1784681978261.97998047	2531.338615
1784681978266.97998047	2575.004551
1784681978271.97998047	2583.573331
1784681978276.97998047	2625.103124
1784681978281.97998047	2639.784574
1784681978286.97998047	2654.539386
1784681978291.97998047	2638.173319
1784681978296.97998047	2684.575527
1784681978301.97998047	2779.619828
1784681978306.97998047	2721.281587
1784681978311.97998047	2730.765608
1784681978316.97998047	2748.079250
